2022-09-28 11:42:34,-268,-500,16701,2,1,-4,232.0,185.0,342.0
2022-09-28 11:42:34,-222,-458,16699,1,5,-12,225.0,185.0,351.0
2022-09-28 11:42:35,-304,-486,16714,1,1,4,224.0,198.0,355.0
2022-09-28 11:42:35,-177,-491,16714,3,1,-55,226.0,198.0,352.0
2022-09-28 11:42:35,-250,-497,16697,2,3,-19,221.0,186.0,348.0
2022-09-28 11:42:36,-221,-489,16690,1,1,-13,222.0,200.0,358.0
2022-09-28 11:42:36,-298,-484,16704,1,0,19,227.0,195.0,360.0
2022-09-28 11:42:36,-279,-499,16702,1,4,-27,234.0,195.0,353.0
2022-09-28 11:42:36,-317,-500,16701,3,0,-45,227.0,197.0,351.0
2022-09-28 11:42:37,-183,-512,16692,1,-6,2,226.0,198.0,345.0
2022-09-28 11:42:37,-109,-493,16697,1,11,-17,231.0,194.0,362.0
2022-09-28 11:42:37,-383,-536,16715,1,3,-41,231.0,198.0,355.0
2022-09-28 11:42:38,-97,-512,16699,0,5,7,228.0,201.0,352.0
2022-09-28 11:42:38,-112,-503,16700,4,1,-69,225.0,197.0,340.0
2022-09-28 11:42:38,-204,-531,16703,0,-3,-13,232.0,202.0,340.0
2022-09-28 11:42:38,-118,-477,16691,3,1,-40,235.0,196.0,343.0
2022-09-28 11:42:39,-16,-483,16704,4,-5,-116,233.0,194.0,336.0
2022-09-28 11:42:39,-337,-535,16713,1,11,51,231.0,194.0,343.0
2022-09-28 11:42:39,-385,-543,16714,3,4,-107,230.0,204.0,351.0
2022-09-28 11:42:40,-139,-532,16708,1,6,-21,231.0,206.0,355.0
2022-09-28 11:42:40,-232,-535,16707,1,2,-30,238.0,201.0,366.0
2022-09-28 11:42:40,-135,-535,16703,1,-4,-47,233.0,201.0,348.0
2022-09-28 11:42:40,-265,-529,16712,0,-1,113,234.0,192.0,356.0
2022-09-28 11:42:41,-230,-558,16695,3,4,-48,231.0,189.0,350.0
2022-09-28 11:42:41,-67,-548,16699,2,4,30,241.0,200.0,349.0
2022-09-28 11:42:41,-88,-581,16718,2,8,1,238.5,188.25,354.25
2022-09-28 11:42:42,-223,-540,16707,1,4,-8,240.0,198.0,348.0
2022-09-28 11:42:42,-136,-524,16700,3,2,-4,238.0,198.0,355.0
2022-09-28 11:42:42,-405,-569,16705,2,0,4,244.0,192.0,342.0
2022-09-28 11:42:42,-310,-551,16699,3,1,33,241.0,195.0,340.0
2022-09-28 11:42:43,-204,-554,16715,1,2,56,245.0,189.0,341.0
2022-09-28 11:42:43,-191,-524,16691,1,4,116,241.0,187.0,351.0
2022-09-28 11:42:43,-316,-540,16705,2,4,71,245.0,198.0,350.0
2022-09-28 11:42:44,-186,-591,16701,0,3,155,250.0,184.0,359.0
2022-09-28 11:42:44,-221,-562,16704,1,0,92,246.0,190.0,353.0
2022-09-28 11:42:44,-380,-551,16693,1,2,63,241.0,197.0,347.0
2022-09-28 11:42:45,-260,-580,16709,2,5,4,243.0,181.0,348.0
2022-09-28 11:42:45,-267,-568,16703,0,1,33,253.0,185.0,349.0
2022-09-28 11:42:45,-256,-585,16693,2,2,65,245.0,191.0,348.0
2022-09-28 11:42:46,-264,-561,16708,1,2,3,245.0,179.0,352.0
2022-09-28 11:42:46,-244,-570,16706,1,1,3,243.0,176.0,345.0
2022-09-28 11:42:46,-269,-574,16706,2,0,3,243.0,184.0,350.0
